TransactionID,PortefeuilleID,InstrumentID,DateTransaction,TypeTransaction,Quantite,PrixUnitaire,MontantBrut,Frais,MontantNet,Devise,TauxChange_EUR,MontantNet_EUR,Statut,Courtier,Operateur
TRX000866,PF00129,INST010,2025-04-14,Vente,95.15,428.8872,40808.62,143.47,40952.09,USD,0.9459,38736.58,Exécuté,SIX,OPE001
TRX000867,PF00071,INST004,2024-01-04,Vente,213.73,312.069,66698.51,90.96,66789.47,EUR,1.0,66789.47,Annulé,SIX,OPE005
TRX000868,PF00079,INST012,2024-08-02,Arbitrage Entrant,490.08,118.6699,58157.74,157.28,58315.02,EUR,1.0,58315.02,En attente,SIX,OPE001
TRX000869,PF00078,INST002,2023-07-14,Dividende,182.42,472.0694,86114.9,331.23,86446.13,USD,0.964,83334.07,Exécuté,NYSE,OPE001
TRX000870,PF00001,INST001,2025-12-03,Arbitrage Entrant,372.63,113.869,42431.01,122.55,42553.56,EUR,1.0,42553.56,Annulé,NYSE,OPE003
TRX000871,PF00126,INST006,2026-01-08,Dividende,152.87,57.4747,8786.16,9.27,8795.43,USD,0.9662,8498.14,Exécuté,OTC,OPE005
TRX000872,PF00096,INST004,2023-11-29,Arbitrage Entrant,138.7,296.3203,41099.63,55.44,41155.07,EUR,1.0,41155.07,Exécuté,OTC,OPE001
TRX000873,PF00011,INST010,2024-09-02,Arbitrage Entrant,408.89,104.5345,42743.11,118.96,42862.07,EUR,1.0,42862.07,Exécuté,OTC,OPE005
TRX000874,PF00088,INST005,2024-10-05,Arbitrage Entrant,237.63,382.8841,90984.75,285.17,91269.92,USD,0.9088,82946.1,Exécuté,SIX,OPE005
TRX000875,PF00065,INST015,2026-03-22,Arbitrage Sortant,426.87,454.3393,193943.82,950.42,194894.24,EUR,1.0,194894.24,Annulé,Euronext,OPE004
TRX000876,PF00018,INST008,2023-09-13,Coupon,262.36,476.6977,125066.41,520.72,125587.13,USD,1.0198,128073.76,Exécuté,Xetra,OPE001
TRX000877,PF00145,INST001,2023-08-22,Arbitrage Sortant,486.26,103.1935,50178.87,213.67,50392.54,EUR,1.0,50392.54,En attente,OTC,OPE001
TRX000878,PF00043,INST008,2024-05-21,Arbitrage Sortant,255.13,285.6243,72871.33,186.62,73057.95,EUR,1.0,73057.95,Exécuté,NYSE,OPE001
TRX000879,PF00041,INST010,2025-07-31,Vente,296.46,14.342,4251.83,20.05,4271.88,EUR,1.0,4271.88,En attente,OTC,OPE003
TRX000880,PF00078,INST014,2023-08-28,Vente,148.89,141.5722,21078.68,31.12,21109.8,USD,0.9091,19190.92,Exécuté,Xetra,OPE001
TRX000881,PF00038,INST015,2025-12-05,Dividende,463.7,142.5131,66083.32,275.07,66358.39,USD,1.0979,72854.88,Exécuté,OTC,OPE001
TRX000882,PF00001,INST011,2024-04-13,Dividende,316.71,486.3871,154043.66,354.03,154397.69,EUR,1.0,154397.69,Exécuté,SIX,OPE005
TRX000883,PF00076,INST006,2025-09-23,Achat,313.35,15.1,4731.59,11.46,4720.13,EUR,1.0,4720.13,Exécuté,Xetra,OPE001
TRX000884,PF00138,INST011,2024-02-03,Arbitrage Sortant,389.31,392.4515,152785.29,217.84,153003.13,EUR,1.0,153003.13,Exécuté,OTC,OPE005
TRX000885,PF00053,INST014,2023-09-05,Coupon,111.1,141.7088,15743.85,52.37,15796.22,EUR,1.0,15796.22,Exécuté,SIX,OPE002
TRX000886,PF00112,INST006,2026-05-04,Vente,451.18,55.9086,25224.84,43.54,25268.38,USD,1.0631,26862.81,Exécuté,NYSE,OPE005
TRX000887,PF00126,INST012,2024-02-23,Vente,324.13,20.3132,6584.12,10.87,6594.99,USD,1.0635,7013.77,En attente,NYSE,OPE001
TRX000888,PF00037,INST002,2023-10-22,Coupon,123.38,455.4742,56196.41,274.33,56470.74,EUR,1.0,56470.74,En attente,NYSE,OPE001
TRX000889,PF00026,INST007,2025-11-28,Coupon,11.34,415.0155,4706.28,19.08,4725.36,EUR,1.0,4725.36,Exécuté,NYSE,OPE001
TRX000890,PF00069,INST003,2023-07-14,Arbitrage Entrant,300.22,398.2762,119570.48,124.06,119694.54,EUR,1.0,119694.54,En attente,Xetra,OPE001
TRX000891,PF00052,INST003,2024-09-07,Coupon,380.08,447.2712,169998.84,724.51,170723.35,EUR,1.0,170723.35,Exécuté,SIX,OPE002
TRX000892,PF00063,INST001,2024-06-28,Frais,346.33,317.4681,109948.73,164.08,109784.65,EUR,1.0,109784.65,Exécuté,OTC,OPE003
TRX000893,PF00027,INST009,2025-07-14,Arbitrage Sortant,208.23,10.5931,2205.8,4.18,2209.98,USD,0.9854,2177.71,Exécuté,Xetra,OPE003
TRX000894,PF00058,INST015,2025-06-01,Arbitrage Entrant,192.99,443.2697,85546.62,367.09,85913.71,EUR,1.0,85913.71,Annulé,NYSE,OPE001
TRX000895,PF00058,INST002,2026-03-27,Dividende,179.3,311.6914,55886.27,82.34,55968.61,EUR,1.0,55968.61,Exécuté,OTC,OPE002
TRX000896,PF00046,INST007,2024-02-18,Frais,168.09,98.8691,16618.91,44.89,16574.02,EUR,1.0,16574.02,En attente,Xetra,OPE003
TRX000897,PF00027,INST005,2023-10-21,Coupon,331.2,467.1121,154707.53,656.41,155363.94,EUR,1.0,155363.94,Exécuté,NYSE,OPE002
TRX000898,PF00082,INST003,2025-05-10,Coupon,223.9,400.4569,89662.3,439.83,90102.13,EUR,1.0,90102.13,Exécuté,OTC,OPE004
TRX000899,PF00072,INST003,2023-12-08,Achat,162.2,72.4925,11758.28,47.86,11710.42,EUR,1.0,11710.42,Exécuté,SIX,OPE004
TRX000900,PF00124,INST012,2024-05-27,Coupon,301.27,321.9361,96989.69,150.61,97140.3,USD,0.9766,94867.22,En attente,SIX,OPE005
TRX000901,PF00137,INST008,2023-08-02,Frais,268.57,122.7561,32968.61,44.0,32924.61,EUR,1.0,32924.61,En attente,OTC,OPE002
TRX000902,PF00023,INST004,2023-12-29,Dividende,2.43,497.0136,1207.74,1.29,1209.03,EUR,1.0,1209.03,Exécuté,Euronext,OPE001
TRX000903,PF00090,INST006,2024-03-09,Arbitrage Sortant,424.82,391.537,166332.75,259.05,166591.8,EUR,1.0,166591.8,Exécuté,OTC,OPE004
TRX000904,PF00063,INST004,2025-01-27,Arbitrage Sortant,113.07,376.0277,42517.45,62.46,42579.91,USD,0.9755,41536.7,Exécuté,SIX,OPE003
TRX000905,PF00014,INST012,2025-09-19,Achat,331.71,46.1474,15307.55,66.58,15240.97,USD,0.906,13808.32,Exécuté,NYSE,OPE001
TRX000906,PF00063,INST002,2024-08-15,Achat,285.02,408.7185,116492.95,186.26,116306.69,USD,0.994,115608.85,Exécuté,OTC,OPE003
TRX000907,PF00121,INST007,2025-08-10,Arbitrage Entrant,169.33,392.8845,66527.13,251.54,66778.67,EUR,1.0,66778.67,Exécuté,NYSE,OPE001
TRX000908,PF00009,INST010,2026-04-27,Arbitrage Sortant,87.62,88.5709,7760.58,20.07,7780.65,EUR,1.0,7780.65,Annulé,OTC,OPE003
TRX000909,PF00147,INST009,2026-03-13,Dividende,354.97,217.5984,77240.9,125.69,77366.59,EUR,1.0,77366.59,En attente,SIX,OPE002
TRX000910,PF00055,INST007,2024-12-30,Frais,28.94,202.2226,5852.32,25.11,5827.21,EUR,1.0,5827.21,Annulé,SIX,OPE003
TRX000911,PF00104,INST014,2023-12-09,Coupon,83.25,403.6362,33602.71,120.52,33723.23,USD,0.954,32171.96,Exécuté,Euronext,OPE003
TRX000912,PF00086,INST001,2023-12-11,Vente,141.82,275.3683,39052.73,49.26,39101.99,EUR,1.0,39101.99,Exécuté,NYSE,OPE005
TRX000913,PF00052,INST011,2024-02-04,Achat,120.93,51.6693,6248.37,20.5,6227.87,EUR,1.0,6227.87,En attente,SIX,OPE001
TRX000914,PF00013,INST006,2024-01-13,Achat,471.81,14.1546,6678.28,16.21,6662.07,EUR,1.0,6662.07,Annulé,OTC,OPE002
TRX000915,PF00081,INST013,2024-06-07,Coupon,363.12,487.1869,176907.31,674.13,177581.44,EUR,1.0,177581.44,Exécuté,SIX,OPE005
TRX000916,PF00026,INST009,2023-05-31,Arbitrage Sortant,387.76,21.6058,8377.87,35.06,8412.93,EUR,1.0,8412.93,En attente,Euronext,OPE003
TRX000917,PF00042,INST003,2025-01-15,Arbitrage Entrant,232.09,443.7499,102989.91,141.42,103131.33,USD,1.0769,111062.13,Exécuté,NYSE,OPE005
TRX000918,PF00133,INST012,2026-02-14,Frais,326.05,465.8113,151877.77,359.29,151518.48,USD,0.9678,146639.58,Exécuté,OTC,OPE004
TRX000919,PF00011,INST015,2025-07-03,Arbitrage Entrant,387.31,199.9408,77439.07,142.12,77581.19,EUR,1.0,77581.19,Exécuté,OTC,OPE004
TRX000920,PF00025,INST013,2026-04-07,Achat,72.17,436.5242,31503.95,100.45,31403.5,EUR,1.0,31403.5,Annulé,Euronext,OPE004
TRX000921,PF00081,INST003,2024-02-02,Dividende,81.57,147.2575,12011.79,29.47,12041.26,EUR,1.0,12041.26,Exécuté,NYSE,OPE004
TRX000922,PF00067,INST008,2026-03-12,Dividende,381.81,226.6022,86518.99,406.35,86925.34,EUR,1.0,86925.34,En attente,SIX,OPE001
TRX000923,PF00094,INST014,2024-01-21,Dividende,201.07,429.9305,86446.13,403.58,86849.71,USD,0.9882,85824.88,En attente,OTC,OPE003
TRX000924,PF00096,INST002,2024-11-28,Arbitrage Entrant,207.18,230.5452,47764.35,215.4,47979.75,EUR,1.0,47979.75,En attente,Euronext,OPE002
TRX000925,PF00144,INST001,2024-08-13,Vente,426.68,152.4237,65036.14,106.19,65142.33,EUR,1.0,65142.33,Exécuté,NYSE,OPE004
TRX000926,PF00119,INST011,2024-02-25,Achat,175.12,239.5595,41951.66,131.75,41819.91,EUR,1.0,41819.91,Exécuté,Euronext,OPE002
TRX000927,PF00028,INST015,2024-08-25,Coupon,384.34,107.7408,41409.1,95.86,41504.96,EUR,1.0,41504.96,Exécuté,OTC,OPE004
TRX000928,PF00055,INST012,2025-09-30,Arbitrage Entrant,238.63,146.4038,34936.34,40.29,34976.63,USD,1.0897,38114.03,Exécuté,NYSE,OPE003
TRX000929,PF00146,INST001,2025-05-05,Frais,387.33,40.5761,15716.34,66.55,15649.79,EUR,1.0,15649.79,Annulé,NYSE,OPE001
TRX000930,PF00055,INST014,2023-10-20,Achat,476.37,344.999,164347.17,341.74,164005.43,USD,0.9167,150343.78,Exécuté,Xetra,OPE004
TRX000931,PF00021,INST005,2024-05-15,Arbitrage Sortant,356.39,436.9317,155718.09,482.59,156200.68,EUR,1.0,156200.68,Exécuté,Euronext,OPE001
TRX000932,PF00110,INST006,2023-11-16,Arbitrage Sortant,149.16,107.3166,16007.34,76.32,16083.66,EUR,1.0,16083.66,Annulé,OTC,OPE002
TRX000933,PF00112,INST006,2025-01-05,Arbitrage Entrant,285.59,413.2777,118027.98,382.84,118410.82,USD,0.9156,108416.95,En attente,OTC,OPE002
TRX000934,PF00083,INST011,2025-03-17,Arbitrage Sortant,469.55,373.9898,175606.91,693.1,176300.01,EUR,1.0,176300.01,Exécuté,NYSE,OPE004
TRX000935,PF00038,INST008,2023-07-05,Arbitrage Sortant,158.89,398.0882,63252.23,233.77,63486.0,EUR,1.0,63486.0,En attente,Euronext,OPE004
TRX000936,PF00033,INST011,2023-06-20,Coupon,319.82,293.4047,93836.69,107.53,93944.22,USD,0.984,92441.11,En attente,NYSE,OPE005
TRX000937,PF00097,INST004,2023-06-09,Dividende,105.67,103.6679,10954.59,40.73,10995.32,EUR,1.0,10995.32,Exécuté,Xetra,OPE001
TRX000938,PF00078,INST015,2024-02-16,Dividende,251.54,435.2015,109470.59,415.69,109886.28,EUR,1.0,109886.28,Annulé,SIX,OPE003
TRX000939,PF00091,INST014,2025-02-19,Frais,213.5,487.2944,104037.35,243.79,103793.56,USD,0.9918,102942.45,Exécuté,NYSE,OPE005
TRX000940,PF00042,INST009,2023-10-08,Coupon,191.4,424.0949,81171.76,304.74,81476.5,EUR,1.0,81476.5,Exécuté,OTC,OPE001
TRX000941,PF00023,INST013,2025-10-08,Arbitrage Sortant,52.8,328.316,17335.08,60.07,17395.15,EUR,1.0,17395.15,Exécuté,SIX,OPE005
TRX000942,PF00140,INST002,2024-01-31,Arbitrage Entrant,222.61,294.8045,65626.43,74.19,65700.62,EUR,1.0,65700.62,Annulé,NYSE,OPE002
TRX000943,PF00117,INST009,2026-03-29,Coupon,58.14,429.6079,24977.4,119.95,25097.35,EUR,1.0,25097.35,Annulé,SIX,OPE004
TRX000944,PF00002,INST006,2024-11-30,Arbitrage Sortant,112.74,148.9662,16794.45,75.88,16870.33,EUR,1.0,16870.33,Exécuté,SIX,OPE002
TRX000945,PF00002,INST015,2024-01-29,Coupon,17.3,22.8609,395.49,1.65,397.14,EUR,1.0,397.14,Exécuté,NYSE,OPE005
TRX000946,PF00111,INST004,2025-08-01,Frais,486.77,104.4036,50820.54,181.82,50638.72,EUR,1.0,50638.72,En attente,SIX,OPE002
TRX000947,PF00100,INST012,2024-02-11,Vente,202.16,165.8812,33534.54,54.79,33589.33,USD,0.9199,30898.82,Exécuté,OTC,OPE001
TRX000948,PF00148,INST013,2023-09-27,Coupon,421.67,317.386,133832.15,273.14,134105.29,USD,1.0897,146134.53,Exécuté,Euronext,OPE001
TRX000949,PF00007,INST007,2024-05-23,Achat,314.82,300.7112,94669.9,105.2,94564.7,EUR,1.0,94564.7,En attente,SIX,OPE001
TRX000950,PF00034,INST008,2025-07-29,Arbitrage Entrant,316.12,185.4795,58633.78,114.86,58748.64,USD,0.9594,56363.45,En attente,NYSE,OPE004
TRX000951,PF00067,INST011,2024-11-27,Achat,138.21,468.1382,64701.38,227.09,64474.29,EUR,1.0,64474.29,Exécuté,SIX,OPE005
TRX000952,PF00032,INST002,2024-07-26,Vente,141.95,448.3563,63644.18,87.26,63731.44,EUR,1.0,63731.44,Exécuté,NYSE,OPE004
TRX000953,PF00026,INST008,2025-08-05,Arbitrage Sortant,11.96,46.0522,550.78,2.66,553.44,EUR,1.0,553.44,Exécuté,SIX,OPE004
TRX000954,PF00081,INST011,2023-08-28,Coupon,404.47,98.1052,39680.61,41.29,39721.9,USD,1.0319,40989.03,En attente,Euronext,OPE001
TRX000955,PF00088,INST006,2024-01-25,Coupon,497.46,303.9965,151226.1,154.26,151380.36,EUR,1.0,151380.36,Exécuté,NYSE,OPE005
TRX000956,PF00008,INST009,2023-07-27,Achat,259.48,382.8709,99347.34,185.31,99162.03,EUR,1.0,99162.03,Exécuté,NYSE,OPE001
TRX000957,PF00084,INST003,2024-03-02,Vente,42.64,348.8848,14876.45,22.41,14898.86,EUR,1.0,14898.86,Annulé,NYSE,OPE001
TRX000958,PF00090,INST012,2023-12-08,Frais,326.31,238.8514,77939.6,330.16,77609.44,EUR,1.0,77609.44,En attente,SIX,OPE002
TRX000959,PF00065,INST003,2023-11-26,Vente,343.84,444.7843,152934.63,324.88,153259.51,EUR,1.0,153259.51,Exécuté,OTC,OPE005
TRX000960,PF00080,INST003,2026-01-01,Arbitrage Sortant,103.71,363.8096,37730.69,103.15,37833.84,EUR,1.0,37833.84,Annulé,OTC,OPE003
TRX000961,PF00082,INST010,2026-03-26,Achat,304.04,220.3634,66999.29,218.99,66780.3,EUR,1.0,66780.3,Exécuté,SIX,OPE002
TRX000962,PF00009,INST009,2023-10-05,Dividende,293.85,153.802,45194.72,194.64,45389.36,EUR,1.0,45389.36,Annulé,Euronext,OPE001
TRX000963,PF00047,INST013,2026-01-19,Dividende,215.26,101.0983,21762.42,43.12,21805.54,USD,1.0314,22490.23,Exécuté,NYSE,OPE003
TRX000964,PF00032,INST001,2025-06-02,Dividende,344.46,361.2333,124430.42,230.83,124661.25,EUR,1.0,124661.25,Exécuté,OTC,OPE001
TRX000965,PF00099,INST005,2024-01-26,Frais,106.88,116.5571,12457.62,40.41,12417.21,EUR,1.0,12417.21,En attente,SIX,OPE004
TRX000966,PF00082,INST014,2026-01-18,Dividende,99.88,34.3333,3429.21,10.2,3439.41,EUR,1.0,3439.41,Exécuté,SIX,OPE001
TRX000967,PF00032,INST008,2025-12-05,Vente,301.11,299.6738,90234.78,175.57,90410.35,EUR,1.0,90410.35,Exécuté,Euronext,OPE005
TRX000968,PF00002,INST015,2026-04-22,Coupon,142.9,422.405,60361.67,157.62,60519.29,EUR,1.0,60519.29,Exécuté,Euronext,OPE001
TRX000969,PF00121,INST002,2024-04-30,Arbitrage Sortant,401.45,364.3943,146286.09,307.01,146593.1,EUR,1.0,146593.1,Annulé,Euronext,OPE005
TRX000970,PF00081,INST008,2024-08-17,Frais,24.49,156.2375,3826.26,18.89,3807.37,EUR,1.0,3807.37,Exécuté,Xetra,OPE005
TRX000971,PF00027,INST001,2026-04-14,Vente,24.87,15.0941,375.39,0.53,375.92,EUR,1.0,375.92,Annulé,NYSE,OPE002
TRX000972,PF00023,INST004,2025-10-16,Arbitrage Entrant,451.24,190.751,86074.48,396.93,86471.41,EUR,1.0,86471.41,Exécuté,Xetra,OPE001
TRX000973,PF00029,INST001,2025-04-09,Dividende,38.45,171.3712,6589.22,22.74,6611.96,EUR,1.0,6611.96,Exécuté,NYSE,OPE002
TRX000974,PF00150,INST008,2025-02-20,Achat,64.02,432.3285,27677.67,111.05,27566.62,EUR,1.0,27566.62,Annulé,Euronext,OPE005
TRX000975,PF00136,INST004,2024-03-16,Frais,239.49,250.1509,59908.64,127.14,59781.5,EUR,1.0,59781.5,Exécuté,Euronext,OPE003
TRX000976,PF00076,INST012,2025-02-27,Achat,177.15,419.4156,74299.47,146.33,74153.14,USD,1.039,77045.11,Exécuté,SIX,OPE001
TRX000977,PF00055,INST001,2026-01-29,Arbitrage Entrant,108.85,411.0706,44745.03,78.38,44823.41,EUR,1.0,44823.41,Exécuté,NYSE,OPE005
TRX000978,PF00136,INST009,2024-05-14,Arbitrage Sortant,157.37,472.7469,74396.18,285.24,74681.42,USD,1.0696,79879.25,Exécuté,NYSE,OPE002
TRX000979,PF00094,INST007,2024-04-03,Coupon,434.06,261.5974,113548.97,467.83,114016.8,USD,0.9137,104177.15,Annulé,NYSE,OPE003
TRX000980,PF00148,INST011,2023-05-20,Achat,74.5,439.3362,32730.55,130.27,32600.28,USD,0.9033,29447.83,Annulé,NYSE,OPE003
TRX000981,PF00008,INST008,2024-07-02,Arbitrage Entrant,265.91,182.4588,48517.62,71.48,48589.1,EUR,1.0,48589.1,Exécuté,SIX,OPE002
TRX000982,PF00039,INST007,2025-01-01,Frais,215.99,173.5324,37481.26,103.65,37377.61,EUR,1.0,37377.61,Exécuté,Euronext,OPE004
TRX000983,PF00109,INST004,2024-01-09,Dividende,95.54,96.5561,9224.97,19.41,9244.38,EUR,1.0,9244.38,En attente,SIX,OPE001
TRX000984,PF00013,INST011,2024-01-04,Vente,479.53,117.5941,56389.9,68.38,56458.28,EUR,1.0,56458.28,En attente,Xetra,OPE002
TRX000985,PF00017,INST009,2024-08-22,Achat,138.45,442.4741,61260.54,232.67,61027.87,EUR,1.0,61027.87,Annulé,SIX,OPE001
TRX000986,PF00057,INST012,2023-09-10,Arbitrage Sortant,439.88,141.4508,62221.38,113.42,62334.8,USD,0.9695,60433.59,Exécuté,OTC,OPE003
TRX000987,PF00001,INST002,2024-08-03,Vente,252.12,353.2309,89056.57,258.89,89315.46,EUR,1.0,89315.46,Exécuté,NYSE,OPE003
TRX000988,PF00018,INST003,2026-01-01,Vente,166.75,233.056,38862.09,188.44,39050.53,EUR,1.0,39050.53,Annulé,Xetra,OPE001
TRX000989,PF00046,INST005,2026-03-07,Achat,86.19,382.5278,32970.07,34.25,32935.82,EUR,1.0,32935.82,Annulé,OTC,OPE001
TRX000990,PF00126,INST014,2023-12-09,Vente,236.81,32.1365,7610.24,8.14,7618.38,EUR,1.0,7618.38,Exécuté,OTC,OPE005
TRX000991,PF00043,INST013,2026-02-05,Vente,387.85,58.9963,22881.71,96.46,22978.17,EUR,1.0,22978.17,Annulé,SIX,OPE003
TRX000992,PF00140,INST005,2025-02-19,Arbitrage Entrant,243.76,188.5018,45949.2,48.44,45997.64,EUR,1.0,45997.64,Exécuté,Xetra,OPE005
TRX000993,PF00124,INST002,2025-08-03,Dividende,343.21,366.8256,125898.21,136.34,126034.55,EUR,1.0,126034.55,Exécuté,NYSE,OPE003
TRX000994,PF00128,INST001,2026-03-10,Vente,289.21,350.945,101496.8,276.36,101773.16,USD,1.0489,106749.87,Exécuté,SIX,OPE001
TRX000995,PF00071,INST015,2026-02-08,Arbitrage Entrant,339.72,450.6185,153084.12,428.19,153512.31,USD,0.9531,146312.58,Exécuté,Xetra,OPE004
TRX000996,PF00107,INST005,2023-10-09,Dividende,96.1,293.9632,28249.86,107.56,28357.42,EUR,1.0,28357.42,Annulé,SIX,OPE005
TRX000997,PF00089,INST005,2024-02-27,Achat,484.77,254.4742,123361.46,461.63,122899.83,EUR,1.0,122899.83,Exécuté,OTC,OPE003
TRX000998,PF00143,INST011,2023-07-07,Vente,152.52,151.2474,23068.25,96.87,23165.12,EUR,1.0,23165.12,Annulé,Euronext,OPE002
TRX000999,PF00073,INST014,2024-02-27,Frais,62.59,249.2996,15603.66,15.92,15587.74,EUR,1.0,15587.74,Exécuté,Euronext,OPE003
TRX001000,PF00036,INST006,2024-08-20,Dividende,392.85,255.9767,100560.45,486.12,101046.57,USD,1.0907,110211.49,Exécuté,NYSE,OPE002
TRX001001,PF00111,INST010,2023-06-11,Achat,146.11,25.747,3761.89,17.8,3744.09,USD,1.0623,3977.35,Annulé,SIX,OPE004
TRX001002,PF00026,INST015,2025-08-02,Dividende,460.18,302.549,139227.0,235.74,139462.74,EUR,1.0,139462.74,Exécuté,OTC,OPE002
TRX001003,PF00052,INST005,2026-01-12,Vente,208.74,107.7664,22495.16,49.94,22545.1,EUR,1.0,22545.1,En attente,SIX,OPE005
TRX001004,PF00047,INST007,2026-04-13,Arbitrage Sortant,438.08,224.0775,98163.87,152.59,98316.46,EUR,1.0,98316.46,Exécuté,OTC,OPE003
TRX001005,PF00120,INST006,2024-05-09,Coupon,233.81,481.109,112488.1,320.04,112808.14,EUR,1.0,112808.14,Annulé,Euronext,OPE002
TRX001006,PF00078,INST013,2024-04-28,Vente,290.58,192.8245,56030.94,195.19,56226.13,EUR,1.0,56226.13,Exécuté,SIX,OPE002
TRX001007,PF00104,INST011,2023-09-16,Achat,231.94,383.8678,89034.3,273.52,88760.78,EUR,1.0,88760.78,Exécuté,Euronext,OPE003
TRX001008,PF00028,INST006,2023-11-17,Frais,49.6,152.3827,7558.18,22.11,7536.07,EUR,1.0,7536.07,Exécuté,Euronext,OPE005
TRX001009,PF00131,INST012,2024-06-17,Arbitrage Entrant,27.46,110.4816,3033.82,4.78,3038.6,EUR,1.0,3038.6,Exécuté,NYSE,OPE002
TRX001010,PF00078,INST011,2024-06-26,Dividende,359.85,468.9003,168733.77,712.47,169446.24,USD,0.9229,156381.93,Exécuté,NYSE,OPE005
TRX001011,PF00031,INST009,2024-12-02,Achat,124.36,60.7674,7557.03,8.3,7548.73,EUR,1.0,7548.73,Annulé,Euronext,OPE001
TRX001012,PF00077,INST007,2026-04-04,Coupon,491.37,411.9328,202411.42,883.91,203295.33,EUR,1.0,203295.33,En attente,SIX,OPE005
TRX001013,PF00032,INST007,2026-04-26,Vente,318.46,100.5558,32023.0,136.87,32159.87,USD,0.9342,30043.75,En attente,NYSE,OPE004
TRX001014,PF00123,INST005,2026-04-24,Dividende,334.1,479.9548,160352.9,476.55,160829.45,EUR,1.0,160829.45,Annulé,SIX,OPE001
TRX001015,PF00119,INST007,2024-02-06,Arbitrage Sortant,212.99,23.7056,5049.06,14.28,5063.34,EUR,1.0,5063.34,Exécuté,OTC,OPE003
TRX001016,PF00009,INST011,2024-05-27,Arbitrage Entrant,446.72,313.7395,140153.71,164.05,140317.76,EUR,1.0,140317.76,Exécuté,SIX,OPE004
TRX001017,PF00071,INST001,2025-10-14,Vente,179.52,429.3614,77078.96,232.23,77311.19,EUR,1.0,77311.19,En attente,SIX,OPE005
TRX001018,PF00017,INST003,2024-10-01,Arbitrage Entrant,76.55,331.4074,25369.24,82.52,25451.76,EUR,1.0,25451.76,Exécuté,Xetra,OPE003
TRX001019,PF00101,INST002,2024-10-19,Arbitrage Sortant,322.92,194.4961,62806.68,181.32,62988.0,USD,1.0152,63945.42,En attente,OTC,OPE003
TRX001020,PF00034,INST012,2025-10-02,Dividende,294.84,294.5551,86846.63,289.89,87136.52,EUR,1.0,87136.52,Exécuté,Euronext,OPE001
TRX001021,PF00041,INST004,2024-03-21,Achat,332.97,254.7226,84814.98,315.28,84499.7,EUR,1.0,84499.7,Exécuté,NYSE,OPE001
TRX001022,PF00045,INST012,2024-10-11,Coupon,378.15,215.8275,81615.17,102.63,81717.8,EUR,1.0,81717.8,Exécuté,Euronext,OPE001
TRX001023,PF00114,INST013,2023-05-28,Dividende,303.66,421.9329,128124.14,601.44,128725.58,EUR,1.0,128725.58,Exécuté,SIX,OPE004
TRX001024,PF00035,INST011,2024-05-12,Frais,278.68,105.9018,29512.71,87.49,29425.22,EUR,1.0,29425.22,Exécuté,NYSE,OPE002
TRX001025,PF00112,INST014,2024-10-26,Frais,404.53,104.2249,42162.1,140.33,42021.77,EUR,1.0,42021.77,Exécuté,Euronext,OPE002
TRX001026,PF00002,INST006,2024-12-31,Arbitrage Sortant,204.61,277.8246,56845.69,73.21,56918.9,USD,1.0365,58996.44,En attente,SIX,OPE002
TRX001027,PF00054,INST010,2025-04-24,Arbitrage Sortant,237.39,182.532,43331.27,150.53,43481.8,USD,1.0603,46103.75,Annulé,SIX,OPE004
TRX001028,PF00019,INST010,2024-06-13,Achat,64.47,263.451,16984.69,23.84,16960.85,EUR,1.0,16960.85,Exécuté,Euronext,OPE005
TRX001029,PF00139,INST006,2026-01-09,Achat,112.79,470.9026,53113.1,249.05,52864.05,EUR,1.0,52864.05,Annulé,Xetra,OPE001
TRX001030,PF00041,INST005,2025-09-05,Achat,267.68,128.2852,34339.38,105.46,34233.92,EUR,1.0,34233.92,Annulé,OTC,OPE001
TRX001031,PF00140,INST012,2025-06-08,Achat,291.8,469.0942,136881.69,676.16,136205.53,EUR,1.0,136205.53,Exécuté,Xetra,OPE004
TRX001032,PF00067,INST004,2023-08-30,Dividende,444.13,39.1021,17366.42,31.55,17397.97,EUR,1.0,17397.97,Exécuté,NYSE,OPE004
TRX001033,PF00019,INST013,2024-06-07,Frais,452.26,354.5145,160332.73,651.32,159681.41,EUR,1.0,159681.41,Exécuté,Euronext,OPE004
TRX001034,PF00021,INST015,2023-05-28,Frais,239.91,73.4376,17618.41,68.59,17549.82,EUR,1.0,17549.82,Exécuté,SIX,OPE005
TRX001035,PF00058,INST011,2025-04-22,Dividende,216.33,158.675,34326.16,151.01,34477.17,USD,0.9043,31177.7,Exécuté,Euronext,OPE002
TRX001036,PF00137,INST010,2024-10-31,Arbitrage Sortant,190.31,344.9616,65649.64,70.4,65720.04,EUR,1.0,65720.04,Exécuté,SIX,OPE004
TRX001037,PF00033,INST007,2024-02-20,Arbitrage Entrant,213.99,77.5075,16585.83,45.64,16631.47,EUR,1.0,16631.47,Exécuté,NYSE,OPE003
TRX001038,PF00112,INST015,2024-03-23,Achat,119.85,55.0755,6600.8,6.87,6593.93,EUR,1.0,6593.93,En attente,OTC,OPE001
TRX001039,PF00004,INST014,2023-10-25,Arbitrage Entrant,125.71,37.873,4761.01,5.84,4766.85,EUR,1.0,4766.85,Exécuté,Xetra,OPE001
TRX001040,PF00081,INST006,2026-01-21,Frais,327.95,129.6797,42528.46,92.27,42436.19,EUR,1.0,42436.19,Annulé,Euronext,OPE001
