PeriodeDate,PortefeuilleID,Rendement_pct,Benchmark_pct,Alpha_pct,Volatilite_pct,RatioSharpe,MaxDrawdown_pct,ValeurPortefeuille_EUR,FluxNets_EUR,RendementCumule_pct
2022-09-30,PF00013,7.45,-1.92,9.37,7.23,1.0304,-9.79,406034.18,34616.11,35.1528
2022-09-30,PF00026,1.53,8.68,-7.15,15.89,0.0963,-9.37,1220700.17,68344.55,70.6307
2022-09-30,PF00078,10.51,5.86,4.65,2.4,4.3792,-9.01,1804759.76,55411.36,67.6915
2022-09-30,PF00093,-2.7,6.52,-9.22,18.54,-0.1456,-13.22,1036326.19,62179.54,29.883
2022-09-30,PF00001,-4.66,1.08,-5.74,5.92,-0.7872,-2.44,1253449.74,61602.91,-10.7103
2022-09-30,PF00138,6.41,1.73,4.68,2.52,2.5437,-2.99,366031.73,88599.68,22.9752
2022-09-30,PF00032,8.21,4.33,3.88,18.17,0.4518,-14.78,1617652.33,-33300.55,57.9385
2022-09-30,PF00050,4.59,-0.26,4.85,5.29,0.8677,-14.85,723592.23,-21834.96,-11.7682
2022-09-30,PF00052,-6.0,-1.9,-4.1,4.99,-1.2024,-7.7,1636416.78,78702.36,8.9959
2022-09-30,PF00048,8.94,7.28,1.66,8.21,1.0889,-1.01,607283.29,-40812.18,40.388
2022-09-30,PF00014,-0.01,0.27,-0.28,6.42,-0.0016,-0.61,130427.97,-44568.93,-0.346
2022-09-30,PF00091,11.59,9.71,1.88,6.83,1.6969,-4.19,334129.01,-46097.34,47.235
2022-09-30,PF00070,3.77,-5.4,9.17,19.57,0.1926,-13.65,951801.12,71915.67,10.6369
2022-09-30,PF00075,-0.39,-4.57,4.18,5.28,-0.0739,-12.02,651576.52,63218.94,9.5791
2022-09-30,PF00088,0.62,-0.54,1.16,19.5,0.0318,-6.33,424721.37,75987.05,32.0133
2022-09-30,PF00117,-6.21,-2.76,-3.45,18.52,-0.3353,-12.9,1536242.33,10124.54,49.022
2022-09-30,PF00018,0.79,8.39,-7.6,4.53,0.1744,-4.86,1641008.4,17291.23,-7.1523
2022-09-30,PF00126,9.8,-2.76,12.56,19.95,0.4912,-4.5,1362406.6,73230.54,52.4158
2022-09-30,PF00012,11.47,1.96,9.51,9.57,1.1985,-13.5,1942122.15,39682.14,73.3785
2022-10-31,PF00034,-6.77,0.77,-7.54,14.34,-0.4721,-13.69,1076039.36,-30294.63,75.4806
2022-10-31,PF00003,2.56,-5.08,7.64,8.38,0.3055,-7.58,1409136.92,35458.18,9.2144
2022-10-31,PF00144,10.31,1.16,9.15,17.95,0.5744,-12.35,446627.15,10240.08,62.0663
2022-10-31,PF00101,10.25,-5.97,16.22,9.08,1.1289,-3.85,406658.45,98162.58,-2.5314
2022-10-31,PF00094,3.04,-2.19,5.23,8.37,0.3632,-3.78,1876440.63,68574.98,73.1646
2022-10-31,PF00130,-5.01,-1.45,-3.56,8.33,-0.6014,-3.53,427492.67,27682.59,3.1498
2022-10-31,PF00042,-2.29,0.95,-3.24,9.05,-0.253,-13.39,580400.02,43500.44,16.113
2022-10-31,PF00146,2.51,1.07,1.44,9.76,0.2572,-7.15,1943737.72,39152.05,43.0548
2022-10-31,PF00017,-1.94,-2.69,0.75,2.68,-0.7239,-12.51,558838.5,51184.6,18.0579
2022-10-31,PF00121,3.03,-5.67,8.7,12.73,0.238,-4.79,797894.52,-22862.41,-7.7146
2022-10-31,PF00073,10.25,-4.84,15.09,11.24,0.9119,-13.42,118378.68,85406.21,11.4429
2022-10-31,PF00027,1.87,2.57,-0.7,7.09,0.2638,-8.41,1428585.28,66488.82,3.829
2022-10-31,PF00069,-7.9,6.89,-14.79,4.47,-1.7673,-14.81,958406.76,60257.37,-4.6768
2022-10-31,PF00095,-3.98,2.77,-6.75,3.5,-1.1371,-8.2,219075.49,12395.15,18.7697
2022-10-31,PF00143,1.77,1.51,0.26,6.67,0.2654,-7.1,1107584.12,-3906.51,35.1137
2022-10-31,PF00044,8.96,1.56,7.4,14.09,0.6359,-5.34,1018953.89,46652.18,50.6271
2022-10-31,PF00092,7.51,-2.86,10.37,2.23,3.3677,-12.66,540639.45,5161.47,69.7796
2022-10-31,PF00049,9.16,8.84,0.32,1.65,5.5515,-2.78,553723.19,-35740.42,-7.2756
2022-10-31,PF00077,-1.84,3.05,-4.89,1.42,-1.2958,-9.5,1326357.92,65077.41,-11.2567
2022-10-31,PF00107,0.51,9.12,-8.61,2.53,0.2016,-10.99,1177415.32,87817.14,49.9756
2022-10-31,PF00149,-5.69,-2.5,-3.19,13.97,-0.4073,-0.96,973502.77,82153.65,70.0166
2022-10-31,PF00086,10.42,-3.42,13.84,2.17,4.8018,-8.61,1675363.48,94694.94,23.889
2022-10-31,PF00026,10.31,-1.08,11.39,17.57,0.5868,-4.65,1256844.96,-40763.11,-0.7876
2022-10-31,PF00013,-6.13,2.18,-8.31,15.58,-0.3935,-2.97,1376661.45,61982.68,-7.7838
2022-10-31,PF00113,10.56,5.73,4.83,17.2,0.614,-0.05,371194.55,26831.97,66.9009
2022-10-31,PF00076,6.33,0.83,5.5,17.06,0.371,-12.22,1769858.63,86222.28,75.8186
2022-10-31,PF00041,11.35,9.65,1.7,13.72,0.8273,-0.59,105918.52,92221.97,26.0754
2022-10-31,PF00018,3.06,-1.73,4.79,16.64,0.1839,-5.35,1187301.55,-40330.9,57.6256
2022-10-31,PF00029,-2.66,2.91,-5.57,10.92,-0.2436,-6.49,112708.87,60826.52,3.5897
2022-10-31,PF00093,0.41,2.22,-1.81,17.45,0.0235,-8.78,1198304.69,-33515.26,31.6201
2022-10-31,PF00053,5.94,5.05,0.89,11.33,0.5243,-4.41,941400.2,6936.22,-6.2235
2022-10-31,PF00014,-4.64,-1.84,-2.8,17.84,-0.2601,-8.2,166896.25,60568.65,37.5552
2022-10-31,PF00031,-5.42,6.61,-12.03,7.61,-0.7122,-11.99,790852.71,15992.84,25.244
2022-10-31,PF00063,-3.62,7.99,-11.61,7.14,-0.507,-10.73,957292.58,-179.24,75.7891
2022-10-31,PF00097,2.33,-3.81,6.14,7.23,0.3223,-1.16,323103.58,50611.39,28.438
2022-10-31,PF00057,10.4,8.09,2.31,11.69,0.8896,-9.99,633406.21,14627.98,47.0951
2022-10-31,PF00124,12.0,-5.35,17.35,2.21,5.4299,-6.65,1095464.95,3645.76,9.3498
2022-10-31,PF00118,4.51,2.26,2.25,1.69,2.6686,-9.46,881221.75,13655.18,-12.6064
2022-10-31,PF00039,0.33,8.06,-7.73,7.02,0.047,-7.62,628409.72,-25658.37,-1.9766
2022-10-31,PF00024,10.7,9.89,0.81,8.43,1.2693,-1.4,1954633.5,29510.61,76.4433
2022-10-31,PF00033,7.37,-4.05,11.42,18.17,0.4056,-14.23,1644019.96,99730.53,52.8373
2022-10-31,PF00046,-7.0,0.41,-7.41,2.45,-2.8571,-11.75,1210503.01,-30563.67,31.8856
2022-10-31,PF00131,5.5,6.69,-1.19,13.72,0.4009,-3.55,437425.66,31512.24,28.9492
2022-10-31,PF00079,-4.93,4.02,-8.95,15.37,-0.3208,-3.21,1579545.93,-5242.12,4.1781
2022-10-31,PF00099,-2.86,8.01,-10.87,1.69,-1.6923,-3.3,1155218.26,-35091.29,59.0829
2022-10-31,PF00011,-7.05,8.23,-15.28,19.11,-0.3689,-5.37,167801.42,97410.5,75.6505
2022-10-31,PF00019,11.53,4.91,6.62,13.2,0.8735,-12.76,568745.53,72358.66,59.5968
2022-10-31,PF00109,-6.63,1.18,-7.81,4.47,-1.4832,-13.06,1729455.98,93231.29,67.8938
2022-10-31,PF00102,-2.94,2.56,-5.5,3.15,-0.9333,-14.2,12119.88,-31059.28,55.1888
2022-10-31,PF00032,7.02,6.71,0.31,13.7,0.5124,-10.97,90913.19,25853.87,6.4396
2022-10-31,PF00134,-4.41,4.77,-9.18,19.0,-0.2321,-11.29,1847987.66,-2900.85,-1.2409
2022-10-31,PF00133,10.64,2.21,8.43,7.09,1.5007,-4.78,1910393.91,49602.54,69.0376
2022-10-31,PF00138,9.87,2.63,7.24,9.5,1.0389,-4.6,1167774.43,15366.02,-4.095
2022-10-31,PF00045,-3.3,7.44,-10.74,9.11,-0.3622,-10.49,1146523.44,18489.57,67.7837
2022-10-31,PF00071,4.6,9.12,-4.52,6.33,0.7267,-13.66,1766059.47,16519.78,15.0166
2022-10-31,PF00055,10.35,5.99,4.36,17.59,0.5884,-6.04,1597454.69,13656.77,28.2624
2022-10-31,PF00088,-0.76,0.6,-1.36,19.24,-0.0395,-2.14,1505751.43,-28746.78,71.3571
2022-10-31,PF00035,-3.44,-0.63,-2.81,14.98,-0.2296,-14.09,1613144.64,38831.6,-5.0583
2022-10-31,PF00128,1.69,-0.09,1.78,10.07,0.1678,-2.29,1570463.36,87971.07,26.913
2022-10-31,PF00025,5.27,-5.42,10.69,15.77,0.3342,-11.06,1816482.94,-11099.09,16.0831
2022-10-31,PF00015,-1.68,-5.45,3.77,2.52,-0.6667,-10.91,1110275.96,67085.97,0.5239
2022-10-31,PF00016,-2.5,1.14,-3.64,12.53,-0.1995,-11.64,1071834.13,95491.66,46.5904
2022-10-31,PF00141,0.82,-1.48,2.3,2.66,0.3083,-14.16,864514.3,68684.88,-0.2878
2022-10-31,PF00048,-0.27,7.6,-7.87,9.08,-0.0297,-14.75,789611.87,14339.27,69.617
2022-10-31,PF00078,6.72,1.28,5.44,12.71,0.5287,-3.74,260675.64,27512.25,4.1914
2022-10-31,PF00028,-6.98,-3.26,-3.72,15.82,-0.4412,-1.42,450740.41,43084.31,64.3044
2022-10-31,PF00074,-7.63,-1.75,-5.88,2.2,-3.4682,-2.7,1304267.05,53663.39,-19.263
2022-10-31,PF00104,-7.0,7.73,-14.73,3.72,-1.8817,-1.99,512833.89,78987.77,45.7996
2022-10-31,PF00008,9.15,0.97,8.18,18.75,0.488,-4.29,50723.57,81276.54,79.8938
2022-10-31,PF00081,0.1,-5.28,5.38,8.15,0.0123,-9.25,937074.01,33182.02,55.4057
2022-10-31,PF00064,0.5,-2.78,3.28,1.21,0.4132,-11.94,216730.11,77894.05,55.8019
2022-10-31,PF00062,-0.66,5.02,-5.68,10.58,-0.0624,-8.08,780765.14,16064.17,15.1967
2022-10-31,PF00082,-3.18,-4.24,1.06,13.79,-0.2306,-5.46,297381.63,23320.83,16.161
2022-10-31,PF00068,-1.28,3.24,-4.52,19.88,-0.0644,-7.12,1236510.15,-17405.43,34.956
2022-10-31,PF00100,7.92,5.15,2.77,17.58,0.4505,-0.16,1750956.25,-32913.85,0.469
2022-10-31,PF00047,-0.85,-1.65,0.8,6.45,-0.1318,-10.13,1765830.81,50967.08,20.2106
2022-10-31,PF00036,11.86,-3.05,14.91,18.95,0.6259,-0.05,1422822.9,-41586.14,61.356
2022-10-31,PF00001,9.25,-4.85,14.1,15.4,0.6006,-2.35,1014989.3,39584.6,27.708
2022-10-31,PF00056,5.51,6.09,-0.58,11.14,0.4946,-0.81,1535781.6,14797.74,16.3958
2022-10-31,PF00147,7.43,-5.97,13.4,4.81,1.5447,-0.27,719741.49,91121.04,74.61
2022-10-31,PF00148,4.27,3.84,0.43,3.53,1.2096,-7.47,114142.37,87416.14,66.283
2022-10-31,PF00127,0.66,-4.63,5.29,1.78,0.3708,-3.74,1149819.6,58522.32,20.4182
2022-10-31,PF00106,-4.05,-4.76,0.71,8.69,-0.4661,-3.04,700004.9,-16252.55,25.2611
2022-10-31,PF00004,7.98,-0.92,8.9,2.74,2.9124,-1.52,1043479.06,-48324.44,-10.4836
2022-10-31,PF00066,3.94,2.01,1.93,13.94,0.2826,-12.01,258208.81,-22953.14,9.9434
2022-10-31,PF00040,-2.45,-4.04,1.59,16.52,-0.1483,-5.73,484815.12,29918.47,-4.7977
2022-10-31,PF00012,11.99,1.39,10.6,7.62,1.5735,-0.05,1404156.13,-2189.95,13.7404
2022-10-31,PF00114,4.66,9.63,-4.97,17.51,0.2661,-10.74,1527037.99,97142.48,41.7112
2022-10-31,PF00120,0.8,-4.51,5.31,12.83,0.0624,-0.77,824930.5,92059.52,60.9326
2022-10-31,PF00142,-7.38,-4.12,-3.26,5.16,-1.4302,-8.65,798639.32,86143.95,43.4252
2022-10-31,PF00111,4.91,9.51,-4.6,14.77,0.3324,-4.57,476190.74,-4072.16,42.3937
2022-10-31,PF00116,7.6,-3.67,11.27,10.32,0.7364,-4.86,297116.97,51282.28,78.7581
2022-10-31,PF00061,-7.84,-3.47,-4.37,1.32,-5.9394,-2.53,1000699.49,7328.33,41.1052
2022-10-31,PF00084,-5.56,7.15,-12.71,6.65,-0.8361,-11.9,952752.77,-46366.38,-14.9908
2022-10-31,PF00098,3.81,0.4,3.41,12.76,0.2986,-0.71,1602094.31,79179.38,2.6281
2022-10-31,PF00067,-7.06,-4.4,-2.66,13.26,-0.5324,-10.78,1710953.27,-42084.36,3.204
2022-10-31,PF00087,-5.74,1.46,-7.2,8.49,-0.6761,-11.96,108242.45,41898.38,20.5989
2022-10-31,PF00072,10.74,-4.81,15.55,12.72,0.8443,-0.19,158581.08,34234.31,15.5579
2022-10-31,PF00136,9.82,2.31,7.51,8.96,1.096,-0.09,936617.42,8678.57,-12.24
2022-10-31,PF00085,10.99,3.21,7.78,7.52,1.4614,-12.67,1295217.84,-20103.54,22.8403
2022-11-30,PF00027,7.28,3.55,3.73,1.74,4.1839,-6.7,1309167.98,93824.81,-11.0294
2022-11-30,PF00003,4.29,-3.5,7.79,19.4,0.2211,-9.82,1853904.99,-27182.12,60.2044
2022-11-30,PF00049,2.39,-5.24,7.63,15.65,0.1527,-5.11,811128.07,8057.38,-17.6864
2022-11-30,PF00105,7.16,-3.92,11.08,18.11,0.3954,-4.79,400534.73,27627.32,28.4594
2022-11-30,PF00020,0.21,5.6,-5.39,7.58,0.0277,-3.68,25998.35,-13357.96,1.5189
2022-11-30,PF00100,4.2,8.48,-4.28,18.46,0.2275,-4.8,175882.77,96732.91,23.0167
2022-11-30,PF00086,3.57,1.52,2.05,16.58,0.2153,-10.53,848715.34,-9522.81,48.7722
2022-11-30,PF00069,6.19,1.9,4.29,4.46,1.3879,-14.3,939207.85,26866.3,71.5311
2022-11-30,PF00058,-4.25,9.22,-13.47,14.23,-0.2987,-3.93,1137431.03,-43119.39,57.8181
2022-11-30,PF00131,10.07,2.56,7.51,19.29,0.522,-7.33,1342825.06,36692.78,2.5532
2022-11-30,PF00076,1.16,1.15,0.01,18.4,0.063,-5.64,60719.18,83534.09,58.1204
2022-11-30,PF00065,-1.21,-4.85,3.64,14.52,-0.0833,-6.96,1430053.42,23022.46,65.5473
2022-11-30,PF00031,4.01,7.47,-3.46,9.15,0.4383,-14.09,756230.78,87024.35,-6.0391
2022-11-30,PF00034,-6.57,2.21,-8.78,13.32,-0.4932,-5.83,1613979.07,2512.66,-18.2424
2022-11-30,PF00112,1.41,2.64,-1.23,5.32,0.265,-6.42,1649276.72,48261.87,46.0263
2022-11-30,PF00142,11.69,6.06,5.63,12.52,0.9337,-1.02,212064.55,-38044.15,41.2878
2022-11-30,PF00042,6.28,8.48,-2.2,17.97,0.3495,-11.79,1940372.1,75825.12,-3.075
2022-11-30,PF00108,7.38,-3.53,10.91,11.07,0.6667,-7.82,1819563.06,-44708.88,12.0831
2022-11-30,PF00047,4.26,-2.45,6.71,15.12,0.2817,-1.29,900806.14,16289.3,76.4913
2022-11-30,PF00060,-5.8,2.51,-8.31,11.46,-0.5061,-11.33,749169.29,1076.92,67.541
2022-11-30,PF00123,-5.99,-5.85,-0.14,2.86,-2.0944,-0.92,1215145.2,8480.24,-4.3814
2022-11-30,PF00107,10.48,6.83,3.65,4.89,2.1431,-12.36,1067618.84,-32013.01,16.1643
2022-11-30,PF00053,-2.82,-3.89,1.07,5.77,-0.4887,-12.79,557391.44,88153.95,-4.0556
2022-11-30,PF00035,4.4,2.37,2.03,15.74,0.2795,-0.4,857021.15,-389.0,3.3784
2022-11-30,PF00134,-1.89,-0.24,-1.65,19.29,-0.098,-8.26,1925199.1,64206.1,71.5678
2022-11-30,PF00125,7.21,-4.29,11.5,9.82,0.7342,-10.0,897191.62,30482.06,64.5245
2022-11-30,PF00073,10.21,8.55,1.66,8.05,1.2683,-11.48,286342.08,64829.27,69.9994
2022-11-30,PF00050,-5.95,3.76,-9.71,3.33,-1.7868,-13.52,1393238.22,-9571.19,60.5652
2022-11-30,PF00106,11.09,2.5,8.59,9.37,1.1836,-5.15,977644.3,28678.43,11.1493
2022-11-30,PF00021,8.66,1.81,6.85,6.0,1.4433,-2.33,28678.63,6991.65,79.2537
2022-11-30,PF00133,-3.67,7.49,-11.16,8.21,-0.447,-5.53,1681916.79,98232.04,-17.5007
2022-11-30,PF00056,-4.94,-3.08,-1.86,17.61,-0.2805,-13.36,1763061.53,-47697.47,78.8054
2022-11-30,PF00150,7.39,8.18,-0.79,6.61,1.118,-5.29,1026054.15,46907.67,43.5563
2022-11-30,PF00115,-2.06,0.55,-2.61,7.82,-0.2634,-2.99,1938842.25,68694.99,66.1468
2022-11-30,PF00048,1.68,2.39,-0.71,18.82,0.0893,-10.77,1629154.17,65221.8,52.9919
2022-11-30,PF00110,1.14,1.67,-0.53,7.54,0.1512,-6.59,919450.65,46678.73,11.9379
2022-11-30,PF00081,-0.28,6.29,-6.57,8.34,-0.0336,-2.98,1662689.25,-4499.29,64.0849
2022-11-30,PF00091,1.99,3.01,-1.02,9.49,0.2097,-12.01,1540575.37,-37609.95,24.0107
2022-11-30,PF00088,-1.1,1.18,-2.28,17.66,-0.0623,-11.26,1894028.88,56998.78,63.0271
2022-11-30,PF00118,-4.0,7.29,-11.29,16.9,-0.2367,-10.94,1720201.06,77159.53,47.1372
2022-11-30,PF00043,9.47,-2.6,12.07,5.82,1.6271,-2.48,442364.95,36795.06,36.7932
2022-11-30,PF00102,8.86,-4.65,13.51,13.56,0.6534,-7.1,1542117.64,85652.82,46.062
2022-11-30,PF00017,1.31,3.65,-2.34,15.08,0.0869,-11.52,889384.23,5624.58,6.1352
2022-11-30,PF00090,-1.33,5.58,-6.91,15.83,-0.084,-5.41,616798.39,70718.76,-7.7107
2022-11-30,PF00144,9.04,1.92,7.12,17.98,0.5028,-14.54,1350248.56,46964.63,53.1881
2022-11-30,PF00022,-6.03,9.88,-15.91,12.4,-0.4863,-3.59,1707659.81,-39218.26,34.9459
2022-11-30,PF00059,1.66,6.22,-4.56,2.39,0.6946,-4.12,646279.82,-37005.2,6.6735
2022-11-30,PF00129,7.78,1.15,6.63,7.2,1.0806,-1.8,1148938.01,59100.55,73.2134
2022-11-30,PF00104,4.25,6.11,-1.86,8.2,0.5183,-2.07,1489291.18,57505.67,-17.839
2022-11-30,PF00137,3.33,5.15,-1.82,19.78,0.1684,-7.68,530763.07,93552.64,15.5079
2022-11-30,PF00068,6.73,5.37,1.36,17.74,0.3794,-12.49,1005523.63,96469.34,9.7978
2022-11-30,PF00005,6.64,5.66,0.98,11.65,0.57,-13.21,1865872.82,35846.9,72.344
2022-11-30,PF00063,7.08,-0.66,7.74,18.14,0.3903,-14.81,986363.94,-31547.69,23.2646
2022-11-30,PF00055,1.5,-5.93,7.43,7.81,0.1921,-0.27,778871.52,6776.04,2.5512
2022-11-30,PF00051,4.78,-1.72,6.5,18.92,0.2526,-13.67,1619810.95,50610.03,-11.6687
2022-11-30,PF00128,-2.52,4.67,-7.19,9.78,-0.2577,-11.93,1405245.63,-11121.76,-7.176
2022-11-30,PF00006,11.63,8.35,3.28,17.83,0.6523,-3.73,544736.11,27949.62,73.7315
2022-11-30,PF00124,-7.64,8.02,-15.66,13.91,-0.5492,-9.02,1109553.8,53785.95,27.345
2022-11-30,PF00095,9.64,1.62,8.02,11.67,0.826,-9.29,212938.1,36272.15,73.874
2022-11-30,PF00041,4.9,8.85,-3.95,15.73,0.3115,-0.03,731813.44,52054.55,61.6013
2022-11-30,PF00040,5.72,-5.83,11.55,18.94,0.302,-3.6,664593.95,-36400.27,25.7265
2022-11-30,PF00046,9.29,7.7,1.59,9.38,0.9904,-8.13,1834291.23,-39963.14,60.2212
2022-11-30,PF00114,7.22,4.28,2.94,4.39,1.6446,-4.87,14189.86,-49317.82,61.0184
2022-11-30,PF00074,7.92,3.14,4.78,11.56,0.6851,-13.77,362727.54,39593.05,-1.0364
2022-11-30,PF00147,-4.62,0.75,-5.37,16.52,-0.2797,-10.31,1407924.94,-15242.46,58.229
2022-11-30,PF00082,8.93,2.04,6.89,18.22,0.4901,-1.39,1849956.24,-47770.87,54.3328
2022-11-30,PF00136,-5.33,-3.75,-1.58,13.04,-0.4087,-11.02,519155.73,11856.04,59.9774
2022-11-30,PF00113,7.67,-1.02,8.69,14.96,0.5127,-3.4,1319445.12,7235.02,45.5819
2022-11-30,PF00127,-2.64,3.1,-5.74,10.62,-0.2486,-3.63,68451.89,-8807.92,1.5454
2022-11-30,PF00037,3.75,-4.12,7.87,6.61,0.5673,-9.69,1393768.36,-30571.63,77.6389
2022-11-30,PF00087,3.65,-1.75,5.4,15.06,0.2424,-7.74,1836472.59,38762.64,-10.2794
2022-11-30,PF00044,10.01,6.15,3.86,9.36,1.0694,-2.81,482421.26,8607.63,71.2416
2022-11-30,PF00009,-4.12,2.28,-6.4,3.41,-1.2082,-8.47,1461406.7,56233.94,52.3337
2022-11-30,PF00135,-5.41,7.17,-12.58,18.45,-0.2932,-1.24,563209.39,95574.22,18.0952
2022-11-30,PF00119,0.11,1.6,-1.49,19.11,0.0058,-0.94,1370025.84,32957.58,-18.8041
2022-11-30,PF00039,0.72,-5.87,6.59,8.24,0.0874,-13.13,1373629.38,-509.1,-1.4213
2022-11-30,PF00122,4.0,-3.64,7.64,5.24,0.7634,-6.62,1465533.16,-13040.42,-5.1949
2022-11-30,PF00075,9.09,5.66,3.43,19.62,0.4633,-2.44,1895872.15,59732.62,-0.6151
2022-11-30,PF00138,0.76,7.83,-7.07,11.52,0.066,-6.12,1577214.5,49788.13,30.3427
2022-11-30,PF00024,6.19,-2.65,8.84,18.29,0.3384,-6.58,244101.4,53329.92,17.7639
2022-11-30,PF00062,8.39,2.82,5.57,2.96,2.8345,-2.26,341905.44,-40356.41,8.509
2022-11-30,PF00072,-0.78,-2.88,2.1,13.78,-0.0566,-6.25,59046.86,-27098.43,1.375
2022-11-30,PF00033,-5.84,-1.54,-4.3,16.99,-0.3437,-4.96,695144.65,85666.38,75.3418
2022-11-30,PF00061,3.85,6.32,-2.47,14.98,0.257,-8.27,1037817.64,68154.25,2.0432
2022-11-30,PF00054,-2.16,7.48,-9.64,17.22,-0.1254,-8.86,843306.02,-41545.09,65.9809
2022-11-30,PF00010,8.49,4.49,4.0,19.13,0.4438,-11.31,356570.74,29518.39,2.9578
2022-11-30,PF00001,0.26,2.58,-2.32,11.42,0.0228,-9.13,1387384.16,3606.78,44.0578
2022-11-30,PF00140,-6.04,1.1,-7.14,8.84,-0.6833,-10.68,1936182.14,-24670.0,49.3261
2022-11-30,PF00004,10.45,8.01,2.44,7.39,1.4141,-4.65,132712.45,-10406.97,67.8721
2022-11-30,PF00117,4.24,2.7,1.54,8.03,0.528,-9.78,109524.21,90486.54,78.6555
2022-11-30,PF00109,4.45,7.87,-3.42,8.77,0.5074,-9.52,1060919.93,92220.78,28.6529
2022-11-30,PF00121,-5.58,0.01,-5.59,11.57,-0.4823,-6.47,1126024.48,79892.64,46.1878
2022-11-30,PF00103,3.15,-4.77,7.92,11.72,0.2688,-0.88,1092945.4,-49521.41,24.9632
2022-11-30,PF00120,-5.86,4.12,-9.98,13.5,-0.4341,-12.69,240152.23,2377.46,62.3089
2022-11-30,PF00066,-1.58,2.76,-4.34,11.46,-0.1379,-12.65,1833465.6,-15758.69,27.3029
2022-11-30,PF00085,-5.88,9.62,-15.5,13.51,-0.4352,-4.17,1321166.85,9253.44,-12.0332
2022-11-30,PF00098,1.85,0.92,0.93,18.26,0.1013,-9.19,201366.97,28105.95,15.9544
2022-11-30,PF00139,1.52,6.94,-5.42,6.24,0.2436,-13.14,1709858.76,-47588.36,67.3246
2022-11-30,PF00143,1.63,-4.9,6.53,7.95,0.205,-2.05,1736878.43,3926.53,71.4326
2022-11-30,PF00149,-2.32,7.28,-9.6,7.07,-0.3281,-1.6,1897362.16,98303.23,11.7949
2022-12-31,PF00046,3.85,0.43,3.42,7.76,0.4961,-12.79,1079471.49,-23241.05,24.8763
2022-12-31,PF00098,0.67,6.65,-5.98,3.55,0.1887,-13.91,69557.16,50582.85,-10.6058
2022-12-31,PF00112,2.88,2.48,0.4,11.75,0.2451,-10.89,1409249.69,71657.65,25.0306
2022-12-31,PF00148,3.22,-3.4,6.62,10.62,0.3032,-2.4,57744.7,-33645.91,44.04
2022-12-31,PF00102,-3.23,0.29,-3.52,4.25,-0.76,-6.4,824394.39,84659.39,22.2507
2022-12-31,PF00066,5.4,0.85,4.55,18.72,0.2885,-2.64,17435.39,66419.91,64.3952
2022-12-31,PF00018,5.31,9.08,-3.77,19.21,0.2764,-2.36,706337.19,64575.07,67.9762
2022-12-31,PF00084,-6.75,-4.13,-2.62,18.1,-0.3729,-9.38,763080.38,25222.31,61.32
2022-12-31,PF00092,-4.49,-1.07,-3.42,19.73,-0.2276,-8.22,1036007.87,-36482.34,45.9845
2022-12-31,PF00118,-1.67,-4.49,2.82,2.23,-0.7489,-14.71,1393255.45,-22023.33,18.8512
2022-12-31,PF00004,-1.58,5.76,-7.34,7.88,-0.2005,-9.62,1817552.95,13490.19,-16.4209
2022-12-31,PF00144,3.0,-3.27,6.27,11.83,0.2536,-11.03,1439640.57,73907.41,48.6915
2022-12-31,PF00014,4.69,5.47,-0.78,11.08,0.4233,-11.82,33245.09,76216.92,67.8499
2022-12-31,PF00141,11.57,1.44,10.13,14.46,0.8001,-2.66,915332.0,59817.69,65.3796
2022-12-31,PF00072,9.51,0.44,9.07,6.45,1.4744,-14.05,367033.56,73525.92,44.37
2022-12-31,PF00089,-0.72,8.01,-8.73,1.95,-0.3692,-0.91,1943517.04,38529.54,-5.9429
2022-12-31,PF00020,-6.25,0.71,-6.96,15.18,-0.4117,-0.54,1074887.65,79388.98,25.5257
2022-12-31,PF00119,5.02,-3.02,8.04,13.74,0.3654,-5.71,758209.7,9834.87,64.3115
2022-12-31,PF00069,-6.59,-5.91,-0.68,17.46,-0.3774,-13.92,1018429.8,56189.83,7.155
2022-12-31,PF00054,4.37,-3.36,7.73,13.55,0.3225,-5.57,1703628.8,92349.66,30.9051
2022-12-31,PF00134,5.89,7.68,-1.79,19.03,0.3095,-7.0,1727587.4,793.59,0.7574
2022-12-31,PF00008,1.87,9.31,-7.44,14.37,0.1301,-10.2,139223.4,80478.24,78.9254
2022-12-31,PF00065,-4.95,-1.29,-3.66,7.29,-0.679,-1.18,770836.87,54736.08,64.8749
2022-12-31,PF00091,1.77,1.49,0.28,11.28,0.1569,-7.95,1182838.15,96231.54,68.0261
2022-12-31,PF00006,-3.75,5.63,-9.38,18.72,-0.2003,-7.11,1122629.24,36739.04,67.1196
2022-12-31,PF00101,-7.62,-4.42,-3.2,7.97,-0.9561,-5.33,1468124.23,8156.21,60.6715
2022-12-31,PF00002,5.54,-1.72,7.26,12.15,0.456,-6.43,358312.9,-43709.75,39.9618
2022-12-31,PF00076,10.19,3.52,6.67,9.1,1.1198,-10.15,661705.91,-24752.02,17.5837
2022-12-31,PF00043,-4.56,5.41,-9.97,19.0,-0.24,-8.27,1402381.77,77044.82,-12.6249
2022-12-31,PF00052,-1.66,9.51,-11.17,14.21,-0.1168,-6.97,1144673.18,24493.24,-15.4081
2022-12-31,PF00100,8.93,1.64,7.29,17.52,0.5097,-12.99,256428.63,25637.16,72.9983
2022-12-31,PF00027,4.09,-2.69,6.78,19.04,0.2148,-13.88,1862320.39,-3716.28,72.6673
